,DATE,PERMNO,GVKEY,CUSIP,TICKER,NAME,RETURN.OLD,RETURN,RETURN.DIFF,GSECTOR,SECTORNAMES,SECTOR,MKTCAP,ENTVAL,P2B,EV2S,SIZE
1901,2011-07-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.060041,0.060041,0,45,InformationTechnology,INFOTK,206.1049297,224.9619297,9.246105139,2.150112108,12.23614069
1902,2011-07-01,59328,6008,458140100,INTC,INTEL CORP,0.007671,0.007671,0,45,InformationTechnology,INFOTK,109.19253,101.13653,2.367728386,1.776444355,11.60086793
1903,2011-07-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,-0.026007,-0.026007,0,35,HealthCare,HEALTH,174.0170662,161.4470662,2.828304097,2.52182234,12.06690865
1904,2011-07-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.005862,-0.005898,0,40,Financials,FINS,114.4222957,273.4012957,0.655764015,2.521593888,11.64765123
1905,2011-07-01,11308,3144,191216100,KO,COCA-COLA CO,0.0107,0.0107,0,30,ConsumerStaples,COSTAP,153.42876,166.11976,4.620095757,3.391306549,11.94099163
1906,2011-07-01,22592,7435,88579Y101,MMM,3M CO,-0.081286,-0.081286,0,20,Industrials,INDUST,50.31366255,51.61066255,2.965208778,1.713273886,10.82603194
1907,2011-07-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.03287,-0.03287,0,35,HealthCare,HEALTH,99.7986996,102.3696996,1.809914755,2.128976366,11.51091043
1908,2011-07-01,21936,8530,717081103,PFE,PFIZER INC,-0.065583,-0.065534,0,35,HealthCare,HEALTH,135.9055766,147.9785766,1.510045183,2.227385402,11.81971563
1909,2011-07-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.024461,-0.024796,0,30,ConsumerStaples,COSTAP,173.8283976,204.0943976,2.658739639,2.369883855,12.06582387
1910,2011-07-01,66093,9899,00206R102,T,AT&T INC,-0.05476,-0.055611,0.001,50,Telecommunications,TELCOM,169.0007929,229.4647929,1.487486625,1.822421952,12.03765869
1911,2011-07-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.064061,-0.064061,0,20,Industrials,INDUST,63.75235168,69.15035168,2.822149255,1.214442425,11.06276135
1912,2011-07-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.039014,-0.039718,0.001,50,Telecommunications,TELCOM,104.1841488,148.2411488,2.667899639,1.327707061,11.55391527
1913,2011-07-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.008092,-0.008092,0,30,ConsumerStaples,COSTAP,182.48202,231.45802,2.685889522,0.529090439,12.11440693
1914,2011-07-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.019538,-0.019538,0,10,Energy,ENERGY,348.11559,353.62259,2.232383111,0.789399572,12.76028986
1915,2011-08-01,24643,1356,13817101,AA,ALCOA INC,-0.128988,-0.12918,0,15,Materials,MATRLS,10.18512132,18.16412132,0.685220756,0.707435789,9.22868324
1916,2011-08-01,19561,2285,97023105,BA,BOEING CO,-0.045267,-0.044792,0,20,Industrials,INDUST,44.95185033,48.09885033,7.533408803,0.678327556,10.7133472
1917,2011-08-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.15757,-0.157562,0,40,Financials,FINS,62.02272384,391.7797238,0.294264532,2.896407942,11.03525611
1918,2011-08-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.078854,-0.078854,0,20,Industrials,INDUST,47.7464208,78.7284208,3.37144618,1.252360982,10.77365939
1919,2011-08-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.0423,-0.042186,0,10,Energy,ENERGY,184.3915962,173.7995962,1.525271494,0.73287397,12.12481702
1920,2011-08-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.053287,-0.052596,-0.001,15,Materials,MATRLS,36.92640441,49.44840441,3.265800337,1.50116589,10.51668214
1921,2011-08-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.089336,-0.089336,0,20,Industrials,INDUST,160.6828822,535.4308822,1.291029979,3.845602176,11.98718803
1922,2011-08-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.259881,-0.25988,0,45,InformationTechnology,INFOTK,52.96736466,75.55836466,1.371323357,0.588057754,10.87743124
1923,2011-08-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.050536,-0.050544,0,45,InformationTechnology,INFOTK,206.1049297,224.9619297,9.246105139,2.150112108,12.23614069
1924,2011-08-01,59328,6008,458140100,INTC,INTEL CORP,-0.089118,-0.089721,0.001,45,InformationTechnology,INFOTK,109.19253,101.13653,2.367728386,1.776444355,11.60086793
1925,2011-08-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.024387,0.024637,0,35,HealthCare,HEALTH,174.0170662,161.4470662,2.828304097,2.52182234,12.06690865
1926,2011-08-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.071446,-0.071446,0,40,Financials,FINS,114.4222957,273.4012957,0.655764015,2.521593888,11.64765123
1927,2011-08-01,11308,3144,191216100,KO,COCA-COLA CO,0.035877,0.035877,0,30,ConsumerStaples,COSTAP,153.42876,166.11976,4.620095757,3.391306549,11.94099163
1928,2011-08-01,22592,7435,88579Y101,MMM,3M CO,-0.041428,-0.041319,0,20,Industrials,INDUST,50.31366255,51.61066255,2.965208778,1.713273886,10.82603194
1929,2011-08-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.030325,-0.030179,0,35,HealthCare,HEALTH,99.7986996,102.3696996,1.809914755,2.128976366,11.51091043
1930,2011-08-01,21936,8530,717081103,PFE,PFIZER INC,-0.003585,-0.003034,-0.001,35,HealthCare,HEALTH,135.9055766,147.9785766,1.510045183,2.227385402,11.81971563
1931,2011-08-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.035616,0.035616,0,30,ConsumerStaples,COSTAP,173.8283976,204.0943976,2.658739639,2.369883855,12.06582387
1932,2011-08-01,66093,9899,00206R102,T,AT&T INC,-0.026658,-0.026658,0,50,Telecommunications,TELCOM,169.0007929,229.4647929,1.487486625,1.822421952,12.03765869
1933,2011-08-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.0979,-0.097724,0,20,Industrials,INDUST,63.75235168,69.15035168,2.822149255,1.214442425,11.06276135
1934,2011-08-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.024795,0.024936,0,50,Telecommunications,TELCOM,104.1841488,148.2411488,2.667899639,1.327707061,11.55391527
1935,2011-08-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.016031,0.016406,0,30,ConsumerStaples,COSTAP,194.94664,247.11964,2.902589819,0.560484006,12.18048116
1936,2011-08-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.066424,-0.066189,0,10,Energy,ENERGY,348.11559,353.62259,2.232383111,0.789399572,12.76028986
1937,2011-09-01,24643,1356,13817101,AA,ALCOA INC,-0.252344,-0.252344,0,15,Materials,MATRLS,10.18512132,18.16412132,0.685220756,0.707435789,9.22868324
1938,2011-09-01,19561,2285,97023105,BA,BOEING CO,-0.094975,-0.094975,0,20,Industrials,INDUST,44.95185033,48.09885033,7.533408803,0.678327556,10.7133472
1939,2011-09-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.250918,-0.250918,0,40,Financials,FINS,62.02272384,391.7797238,0.294264532,2.896407942,11.03525611
1940,2011-09-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.188571,-0.188572,0,20,Industrials,INDUST,47.7464208,78.7284208,3.37144618,1.252360982,10.77365939
1941,2011-09-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.063234,-0.063234,0,10,Energy,ENERGY,184.3915962,173.7995962,1.525271494,0.73287397,12.12481702
1942,2011-09-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.171949,-0.171949,0,15,Materials,MATRLS,36.92640441,49.44840441,3.265800337,1.50116589,10.51668214
1943,2011-09-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.057633,-0.05788,0,20,Industrials,INDUST,160.6828822,535.4308822,1.291029979,3.845602176,11.98718803
1944,2011-09-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.132924,-0.13294,0,45,InformationTechnology,INFOTK,52.96736466,75.55836466,1.371323357,0.588057754,10.87743124
1945,2011-09-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.017218,0.017218,0,45,InformationTechnology,INFOTK,206.1049297,224.9619297,9.246105139,2.150112108,12.23614069
1946,2011-09-01,59328,6008,458140100,INTC,INTEL CORP,0.059861,0.060109,0,45,InformationTechnology,INFOTK,109.19253,101.13653,2.367728386,1.776444355,11.60086793
1947,2011-09-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,-0.032067,-0.032067,0,35,HealthCare,HEALTH,174.0170662,161.4470662,2.828304097,2.52182234,12.06690865
1948,2011-09-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.198083,-0.198083,0,40,Financials,FINS,114.4222957,273.4012957,0.655764015,2.521593888,11.64765123
1949,2011-09-01,11308,3144,191216100,KO,COCA-COLA CO,-0.034351,-0.034481,0,30,ConsumerStaples,COSTAP,153.42876,166.11976,4.620095757,3.391306549,11.94099163
1950,2011-09-01,22592,7435,88579Y101,MMM,3M CO,-0.134852,-0.134852,0,20,Industrials,INDUST,50.31366255,51.61066255,2.965208778,1.713273886,10.82603194
1951,2011-09-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.000453,-0.000212,0,35,HealthCare,HEALTH,99.7986996,102.3696996,1.809914755,2.128976366,11.51091043
1952,2011-09-01,21936,8530,717081103,PFE,PFIZER INC,-0.068493,-0.068493,0,35,HealthCare,HEALTH,135.9055766,147.9785766,1.510045183,2.227385402,11.81971563
1953,2011-09-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.007852,-0.007852,0,30,ConsumerStaples,COSTAP,173.8283976,204.0943976,2.658739639,2.369883855,12.06582387
1954,2011-09-01,66093,9899,00206R102,T,AT&T INC,0.001405,0.001404,0,50,Telecommunications,TELCOM,169.0007929,229.4647929,1.487486625,1.822421952,12.03765869
1955,2011-09-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.052391,-0.052391,0,20,Industrials,INDUST,63.75235168,69.15035168,2.822149255,1.214442425,11.06276135
1956,2011-09-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.017558,0.017418,0,50,Telecommunications,TELCOM,104.1841488,148.2411488,2.667899639,1.327707061,11.55391527
1957,2011-09-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.024253,-0.024253,0,30,ConsumerStaples,COSTAP,194.94664,247.11964,2.902589819,0.560484006,12.18048116
1958,2011-09-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.018779,-0.018779,0,10,Energy,ENERGY,348.11559,353.62259,2.232383111,0.789399572,12.76028986
1959,2011-10-01,24643,1356,13817101,AA,ALCOA INC,0.124347,0.124347,0,15,Materials,MATRLS,9.2071638,16.6391638,0.667718022,0.694571873,9.127737134
1960,2011-10-01,19561,2285,97023105,BA,BOEING CO,0.087258,0.087258,0,20,Industrials,INDUST,54.62411175,55.72311175,15.54028784,0.712389565,10.90823067
1961,2011-10-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.116013,0.116013,0,40,Financials,FINS,58.57981528,324.1178153,0.276706228,2.597847258,10.97814547
1962,2011-10-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.285482,0.286334,-0.001,20,Industrials,INDUST,58.6664898,90.1314898,4.553791027,1.306783764,10.97962397
1963,2011-10-01,14541,2991,166764100,CVX,CHEVRON CORP,0.134572,0.134572,0,10,Energy,ENERGY,210.7961688,200.8771688,1.736634499,0.891772778,12.25864692
1964,2011-10-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.202652,0.202652,0,15,Materials,MATRLS,42.39791094,50.93191094,5.073948174,1.691415746,10.65485437
1965,2011-10-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.097897,0.097897,0,20,Industrials,INDUST,189.3627345,555.6227345,1.626296694,3.683230812,12.15141968
1966,2011-10-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.185301,0.185301,0,45,InformationTechnology,INFOTK,52.96736466,75.55836466,1.371323357,0.588057754,10.87743124
1967,2011-10-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.055813,0.055813,0,45,InformationTechnology,INFOTK,213.88609,233.28409,10.62101947,1.977922489,12.27319886
1968,2011-10-01,59328,6008,458140100,INTC,INTEL CORP,0.150223,0.149953,0,45,InformationTechnology,INFOTK,121.25,113.744,2.640979286,2.047670483,11.70560981
1969,2011-10-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.010991,0.010991,0,35,HealthCare,HEALTH,178.6637255,166.0297255,3.130058261,2.553517772,12.09326069
1970,2011-10-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.162351,0.164209,-0.002,40,Financials,FINS,125.4419758,289.0929758,0.713658956,2.962746738,11.73959859
1971,2011-10-01,11308,3144,191216100,KO,COCA-COLA CO,0.011249,0.011249,0,30,ConsumerStaples,COSTAP,158.34211,172.87511,5.00528244,3.914389774,11.97251322
1972,2011-10-01,22592,7435,88579Y101,MMM,3M CO,0.10071,0.10071,0,20,Industrials,INDUST,56.7998981,58.3648981,3.683521278,2.058290947,10.94728981
1973,2011-10-01,22752,7257,58933Y105,MRK,MERCK & CO,0.055046,0.055046,0,35,HealthCare,HEALTH,114.6395926,117.1825926,2.102822837,2.382922413,11.64954851
1974,2011-10-01,21936,8530,717081103,PFE,PFIZER INC,0.089367,0.089367,0,35,HealthCare,HEALTH,163.923,176.114,1.99553229,2.727743015,12.00715208
1975,2011-10-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.02113,0.021078,0,30,ConsumerStaples,COSTAP,183.7459573,212.7199573,2.851471272,2.445731665,12.12130942
1976,2011-10-01,66093,9899,00206R102,T,AT&T INC,0.042777,0.04355,-0.001,50,Telecommunications,TELCOM,179.2177229,240.6367229,1.698198902,1.850880864,12.09635667
1977,2011-10-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.1083,0.1083,0,20,Industrials,INDUST,66.30885598,70.57185598,3.030569286,1.22716589,11.10207874
1978,2011-10-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.018478,0.018887,0,50,Telecommunications,TELCOM,113.7007219,154.8987219,3.160987543,1.361818838,11.64132503
1979,2011-10-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.092871,0.092871,0,30,ConsumerStaples,COSTAP,194.94664,247.11964,2.902589819,0.560484006,12.18048116
1980,2011-10-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.075176,0.075176,0,10,Energy,ENERGY,401.25384,405.21884,2.598861629,0.943079995,12.90234952
1981,2011-11-01,24643,1356,13817101,AA,ALCOA INC,-0.065985,-0.066079,0,15,Materials,MATRLS,9.2071638,16.6391638,0.667718022,0.694571873,9.127737134
1982,2011-11-01,19561,2285,97023105,BA,BOEING CO,0.050464,0.050737,0,20,Industrials,INDUST,54.62411175,55.72311175,15.54028784,0.712389565,10.90823067
1983,2011-11-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.20205,-0.201943,0,40,Financials,FINS,58.57981528,324.1178153,0.276706228,2.597847258,10.97814547
1984,2011-11-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.036206,0.036206,0,20,Industrials,INDUST,58.6664898,90.1314898,4.553791027,1.306783764,10.97962397
1985,2011-11-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.013517,-0.01349,0,10,Energy,ENERGY,210.7961688,200.8771688,1.736634499,0.891772778,12.25864692
1986,2011-11-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.001248,0.001346,0,15,Materials,MATRLS,42.39791094,50.93191094,5.073948174,1.691415746,10.65485437
1987,2011-11-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.047875,-0.047875,0,20,Industrials,INDUST,189.3627345,555.6227345,1.626296694,3.683230812,12.15141968
1988,2011-11-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.050357,0.050357,0,45,InformationTechnology,INFOTK,55.34444,78.13144,1.413217915,0.650314955,10.92133148
1989,2011-11-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.022315,0.022346,0,45,InformationTechnology,INFOTK,213.88609,233.28409,10.62101947,1.977922489,12.27319886
1990,2011-11-01,59328,6008,458140100,INTC,INTEL CORP,0.023635,0.024095,0,45,InformationTechnology,INFOTK,121.25,113.744,2.640979286,2.047670483,11.70560981
1991,2011-11-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.013977,0.014453,0,35,HealthCare,HEALTH,178.6637255,166.0297255,3.130058261,2.553517772,12.09326069
1992,2011-11-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.109033,-0.109033,0,40,Financials,FINS,125.4419758,289.0929758,0.713658956,2.962746738,11.73959859
1993,2011-11-01,11308,3144,191216100,KO,COCA-COLA CO,-0.009075,-0.008806,0,30,ConsumerStaples,COSTAP,158.34211,172.87511,5.00528244,3.914389774,11.97251322
1994,2011-11-01,22592,7435,88579Y101,MMM,3M CO,0.032523,0.03281,0,20,Industrials,INDUST,56.7998981,58.3648981,3.683521278,2.058290947,10.94728981
1995,2011-11-01,22752,7257,58933Y105,MRK,MERCK & CO,0.036232,0.036232,0,35,HealthCare,HEALTH,114.6395926,117.1825926,2.102822837,2.382922413,11.64954851
1996,2011-11-01,21936,8530,717081103,PFE,PFIZER INC,0.05244,0.052545,0,35,HealthCare,HEALTH,163.923,176.114,1.99553229,2.727743015,12.00715208
1997,2011-11-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.009064,0.009064,0,30,ConsumerStaples,COSTAP,183.7459573,212.7199573,2.851471272,2.445731665,12.12130942
1998,2011-11-01,66093,9899,00206R102,T,AT&T INC,-0.011259,-0.011259,0,50,Telecommunications,TELCOM,179.2177229,240.6367229,1.698198902,1.850880864,12.09635667
1999,2011-11-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.011541,-0.011717,0,20,Industrials,INDUST,66.30885598,70.57185598,3.030569286,1.22716589,11.10207874
2000,2011-11-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.020281,0.020281,0,50,Telecommunications,TELCOM,113.7007219,154.8987219,3.160987543,1.361818838,11.64132503
2001,2011-11-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.038434,0.038434,0,30,ConsumerStaples,COSTAP,209.72848,256.60548,2.940874711,0.520840228,12.25356902
2002,2011-11-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.036112,0.036231,0,10,Energy,ENERGY,401.25384,405.21884,2.598861629,0.943079995,12.90234952
2003,2011-12-01,24643,1356,13817101,AA,ALCOA INC,-0.136727,-0.136726,0,15,Materials,MATRLS,9.2071638,16.6391638,0.667718022,0.694571873,9.127737134
2004,2011-12-01,19561,2285,97023105,BA,BOEING CO,0.067841,0.067841,0,20,Industrials,INDUST,54.62411175,55.72311175,15.54028784,0.712389565,10.90823067
2005,2011-12-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.022059,0.022059,0,40,Financials,FINS,58.57981528,324.1178153,0.276706228,2.597847258,10.97814547
2006,2011-12-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.074377,-0.074377,0,20,Industrials,INDUST,58.6664898,90.1314898,4.553791027,1.306783764,10.97962397
2007,2011-12-01,14541,2991,166764100,CVX,CHEVRON CORP,0.034818,0.034818,0,10,Energy,ENERGY,210.7961688,200.8771688,1.736634499,0.891772778,12.25864692
2008,2011-12-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.040654,-0.040654,0,15,Materials,MATRLS,42.39791094,50.93191094,5.073948174,1.691415746,10.65485437
2009,2011-12-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.136392,0.13663,0,20,Industrials,INDUST,189.3627345,555.6227345,1.626296694,3.683230812,12.15141968
2010,2011-12-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.074061,-0.074373,0,45,InformationTechnology,INFOTK,55.34444,78.13144,1.413217915,0.650314955,10.92133148
2011,2011-12-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.021915,-0.021915,0,45,InformationTechnology,INFOTK,213.88609,233.28409,10.62101947,1.977922489,12.27319886
2012,2011-12-01,59328,6008,458140100,INTC,INTEL CORP,-0.026495,-0.026495,0,45,InformationTechnology,INFOTK,121.25,113.744,2.640979286,2.047670483,11.70560981
2013,2011-12-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.013288,0.013288,0,35,HealthCare,HEALTH,178.6637255,166.0297255,3.130058261,2.553517772,12.09326069
2014,2011-12-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.07362,0.07362,0,40,Financials,FINS,125.4419758,289.0929758,0.713658956,2.962746738,11.73959859
2015,2011-12-01,11308,3144,191216100,KO,COCA-COLA CO,0.040756,0.040756,0,30,ConsumerStaples,COSTAP,158.34211,172.87511,5.00528244,3.914389774,11.97251322
2016,2011-12-01,22592,7435,88579Y101,MMM,3M CO,0.008514,0.008514,0,20,Industrials,INDUST,56.7998981,58.3648981,3.683521278,2.058290947,10.94728981
2017,2011-12-01,22752,7257,58933Y105,MRK,MERCK & CO,0.066294,0.067204,-0.001,35,HealthCare,HEALTH,114.6395926,117.1825926,2.102822837,2.382922413,11.64954851
2018,2011-12-01,21936,8530,717081103,PFE,PFIZER INC,0.078226,0.078226,0,35,HealthCare,HEALTH,163.923,176.114,1.99553229,2.727743015,12.00715208
2019,2011-12-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.033142,0.033142,0,30,ConsumerStaples,COSTAP,183.7459573,212.7199573,2.851471272,2.445731665,12.12130942
2020,2011-12-01,66093,9899,00206R102,T,AT&T INC,0.043478,0.043478,0,50,Telecommunications,TELCOM,179.2177229,240.6367229,1.698198902,1.850880864,12.09635667
2021,2011-12-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.045822,-0.045822,0,20,Industrials,INDUST,66.30885598,70.57185598,3.030569286,1.22716589,11.10207874
2022,2011-12-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.063345,0.063345,0,50,Telecommunications,TELCOM,113.7007219,154.8987219,3.160987543,1.361818838,11.64132503
2023,2011-12-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.020798,0.020941,0,30,ConsumerStaples,COSTAP,209.72848,256.60548,2.940874711,0.520840228,12.25356902
2024,2011-12-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.053705,0.053705,0,10,Energy,ENERGY,401.25384,405.21884,2.598861629,0.943079995,12.90234952
2025,2012-01-01,24643,1356,13817101,AA,ALCOA INC,0.174567,0.174566,0,15,Materials,MATRLS,10.68727188,18.64727188,0.75866202,0.776193468,9.276808768
2026,2012-01-01,19561,2285,97023105,BA,BOEING CO,0.011316,0.011316,0,20,Industrials,INDUST,55.68275262,56.79075262,11.07673615,0.732481461,10.92742573
2027,2012-01-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.282374,0.282374,0,40,Financials,FINS,103.1225303,380.7245303,0.482532627,3.539253061,11.54367317
2028,2012-01-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.209492,0.209799,0,20,Industrials,INDUST,69.48704376,102.5760438,4.642063181,1.604656213,11.14889559
2029,2012-01-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.030827,-0.030827,0,10,Energy,ENERGY,211.5445206,201.0515206,1.685519697,0.880121875,12.26219075
2030,2012-01-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.111621,0.111621,0,15,Materials,MATRLS,49.5592063,60.7832063,5.097110593,1.483240759,10.81092332
2031,2012-01-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.044668,0.044668,0,20,Industrials,INDUST,212.4874522,571.6334522,1.772693504,4.139511718,12.26663822
2032,2012-01-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.08618,0.08618,0,45,InformationTechnology,INFOTK,55.34444,78.13144,1.413217915,0.650314955,10.92133148
2033,2012-01-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.047422,0.047422,0,45,InformationTechnology,INFOTK,240.6744366,260.3914366,11.62622272,2.638424965,12.39120041
2034,2012-01-01,59328,6008,458140100,INTC,INTEL CORP,0.089485,0.089485,0,45,InformationTechnology,INFOTK,140.74369,134.44069,3.009916382,2.60422846,11.85469571
2035,2012-01-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.005032,0.005032,0,35,HealthCare,HEALTH,181.1077572,166.7097572,2.951271994,2.582405309,12.10684748
2036,2012-01-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.129323,0.12988,-0.001,40,Financials,FINS,175.7366175,349.0306175,0.96841123,3.117792346,12.07674166
2037,2012-01-01,11308,3144,191216100,KO,COCA-COLA CO,-0.034872,-0.034872,0,30,ConsumerStaples,COSTAP,167.04057,182.37657,5.089907063,4.093933959,12.025992
2038,2012-01-01,22592,7435,88579Y101,MMM,3M CO,0.060932,0.060932,0,20,Industrials,INDUST,61.90032112,63.34332112,3.825257763,2.115392771,11.03328065
2039,2012-01-01,22752,7257,58933Y105,MRK,MERCK & CO,0.015119,0.015119,0,35,HealthCare,HEALTH,116.8121856,119.4041856,2.1292779,2.544629307,11.66832267
2040,2012-01-01,21936,8530,717081103,PFE,PFIZER INC,-0.011091,-0.011091,0,35,HealthCare,HEALTH,169.5688397,184.6658397,2.037768615,3.101542488,12.04101426
2041,2012-01-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.047144,-0.047467,0,30,ConsumerStaples,COSTAP,184.1625243,213.2835243,2.815122889,2.640431864,12.12357393
2042,2012-01-01,66093,9899,00206R102,T,AT&T INC,-0.012897,-0.013164,0,50,Telecommunications,TELCOM,183.4673182,246.5883182,1.748990155,1.937247173,12.11979183
2043,2012-01-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.071966,0.071966,0,20,Industrials,INDUST,75.58803252,79.09403252,3.360663014,1.592582807,11.23305325
2044,2012-01-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.048853,-0.049106,0,50,Telecommunications,TELCOM,108.61143,153.67643,2.961779881,1.36035364,11.59553193
2045,2012-01-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.026774,0.026774,0,30,ConsumerStaples,COSTAP,209.72848,256.60548,2.940874711,0.520840228,12.25356902
2046,2012-01-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.012034,-0.012034,0,10,Energy,ENERGY,405.5637905,402.0667905,2.583011429,0.908042726,12.91303345
2047,2012-02-01,24643,1356,13817101,AA,ALCOA INC,0.003937,0.003949,0,15,Materials,MATRLS,10.68727188,18.64727188,0.75866202,0.776193468,9.276808768
2048,2012-02-01,19561,2285,97023105,BA,BOEING CO,0.016312,0.016327,0,20,Industrials,INDUST,55.68275262,56.79075262,11.07673615,0.732481461,10.92742573
2049,2012-02-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.119215,0.11919,0,40,Financials,FINS,103.1225303,380.7245303,0.482532627,3.539253061,11.54367317
2050,2012-02-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.046646,0.046646,0,20,Industrials,INDUST,69.48704376,102.5760438,4.642063181,1.604656213,11.14889559
